,dataset,n_data,dim_reduction_technique,dimension,prob_labels,alpha,n_samples,k,RMSE,Accuracy,runtime,config
566,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100,3,0.29345747194918026,0.43582,3.2070770263671875,configs/FGMRES.json
567,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100,3,0.29338322302589676,0.43604,3.201162576675415,configs/FGMRES.json
568,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100,3,0.2934796647146622,0.44178,3.2794442176818848,configs/FGMRES.json
569,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100,3,0.29348718413661834,0.42192,3.2338225841522217,configs/FGMRES.json
570,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,250,3,0.2921867326779826,0.46702,3.536308765411377,configs/FGMRES.json
571,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,250,3,0.2920718041485252,0.46534,3.5168774127960205,configs/FGMRES.json
572,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,250,3,0.29212123219652675,0.45572,3.4798779487609863,configs/FGMRES.json
573,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,250,3,0.29207825500765594,0.45714,3.428567886352539,configs/FGMRES.json
574,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,250,3,0.2921722595423944,0.46038,3.5185012817382812,configs/FGMRES.json
575,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,500,3,0.2899818254830018,0.51078,4.075603723526001,configs/FGMRES.json
576,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,500,3,0.2898964122402156,0.51172,4.030244827270508,configs/FGMRES.json
577,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,500,3,0.28983188981782937,0.50612,4.087730884552002,configs/FGMRES.json
578,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,500,3,0.28986412404839573,0.50522,4.073183298110962,configs/FGMRES.json
579,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,500,3,0.29020445263836775,0.5015,4.081541538238525,configs/FGMRES.json
580,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,1000,3,0.2854552522158359,0.58324,5.198452949523926,configs/FGMRES.json
581,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,1000,3,0.28589294284300104,0.5725,5.178479194641113,configs/FGMRES.json
582,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,1000,3,0.2857099827580722,0.57074,5.1595563888549805,configs/FGMRES.json
583,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,1000,3,0.2857358458850449,0.57804,5.160630941390991,configs/FGMRES.json
584,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,1000,3,0.2857231773828922,0.58148,5.136865139007568,configs/FGMRES.json
585,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,5000,3,0.25382306744489164,0.79958,13.946526765823364,configs/FGMRES.json
586,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,5000,3,0.25412840641182977,0.79518,13.945139169692993,configs/FGMRES.json
587,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,5000,3,0.2544663957080932,0.7966,13.884769201278687,configs/FGMRES.json
588,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,5000,3,0.2546914511253552,0.79532,13.87766718864441,configs/FGMRES.json
589,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,5000,3,0.2539709039701935,0.79858,13.890934944152832,configs/FGMRES.json
590,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10000,3,0.2212843720527759,0.8615,24.753893852233887,configs/FGMRES.json
591,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10000,3,0.2214324969788562,0.86474,24.635621786117554,configs/FGMRES.json
592,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10000,3,0.22179408693140906,0.86246,24.74705147743225,configs/FGMRES.json
593,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10000,3,0.22154798820573318,0.86062,24.7763352394104,configs/FGMRES.json
594,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10000,3,0.22211009248827857,0.85972,24.8105571269989,configs/FGMRES.json
595,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100000,3,0.0613887785838137,0.97044,219.5108540058136,configs/FGMRES.json
596,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100000,3,0.061682383526182286,0.96936,219.66030550003052,configs/FGMRES.json
597,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100000,3,0.062318789676566344,0.96934,219.37852144241333,configs/FGMRES.json
598,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100000,3,0.0619083543322011,0.97,220.44375228881836,configs/FGMRES.json
599,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100000,3,0.06143507180037784,0.96994,220.69115018844604,configs/FGMRES.json
600,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10,5,0.2942459397436303,0.31216,3.7158114910125732,configs/FGMRES.json
601,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10,5,0.29423185096508275,0.2428,3.4942493438720703,configs/FGMRES.json
602,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10,5,0.29423326581759,0.31356,3.5305802822113037,configs/FGMRES.json
603,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10,5,0.2942230061114062,0.26752,3.659748077392578,configs/FGMRES.json
604,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10,5,0.29421882160367635,0.36092,3.4950318336486816,configs/FGMRES.json
605,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,25,5,0.2940007864027098,0.44966,3.527580976486206,configs/FGMRES.json
606,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,25,5,0.29398013354228786,0.444,3.5215506553649902,configs/FGMRES.json
607,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,25,5,0.29401635783247704,0.40224,3.7451233863830566,configs/FGMRES.json
608,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,25,5,0.2940275853954647,0.46144,3.543201446533203,configs/FGMRES.json
609,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,25,5,0.2940410678391687,0.44846,3.551943302154541,configs/FGMRES.json
610,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,50,5,0.293645017782955,0.4521,3.6084578037261963,configs/FGMRES.json
611,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,50,5,0.2937188897692248,0.45,3.669121742248535,configs/FGMRES.json
612,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,50,5,0.29369332757282024,0.45212,3.6283817291259766,configs/FGMRES.json
613,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,50,5,0.2936932937247537,0.45754,3.645930528640747,configs/FGMRES.json
614,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,50,5,0.29369142644797297,0.4677,3.564298629760742,configs/FGMRES.json
615,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100,5,0.29303368417810427,0.47256,3.7841711044311523,configs/FGMRES.json
616,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100,5,0.2929758919554239,0.4684,3.6892809867858887,configs/FGMRES.json
617,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100,5,0.2929241437508546,0.4721,3.7090988159179688,configs/FGMRES.json
618,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100,5,0.29295076321428615,0.4881,3.7176196575164795,configs/FGMRES.json
619,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100,5,0.2929959652628611,0.45884,3.699411392211914,configs/FGMRES.json
620,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,250,5,0.29085064958482365,0.55884,4.1029908657073975,configs/FGMRES.json
621,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,250,5,0.29105093846188923,0.55384,4.136038780212402,configs/FGMRES.json
622,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,250,5,0.2911035435565383,0.523,4.176180124282837,configs/FGMRES.json
623,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,250,5,0.2910587082523996,0.53566,4.089974641799927,configs/FGMRES.json
624,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,250,5,0.2909475308025148,0.55232,4.061682224273682,configs/FGMRES.json
625,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,500,5,0.28744723496596236,0.65458,4.712076663970947,configs/FGMRES.json
626,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,500,5,0.28768637001051295,0.6634,4.794938802719116,configs/FGMRES.json
627,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,500,5,0.2878436295643959,0.64038,4.701171636581421,configs/FGMRES.json
628,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,500,5,0.2878777065426109,0.66068,5.185148000717163,configs/FGMRES.json
629,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,500,5,0.2878732678109083,0.65376,4.679809808731079,configs/FGMRES.json
630,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,1000,5,0.28108705599262224,0.75576,6.018568515777588,configs/FGMRES.json
631,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,1000,5,0.2814149152737896,0.7528,5.933924198150635,configs/FGMRES.json
632,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,1000,5,0.2809069687703281,0.7557,5.771426677703857,configs/FGMRES.json
633,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,1000,5,0.2811509560408204,0.7633,5.939162492752075,configs/FGMRES.json
634,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,1000,5,0.28099707819397163,0.75352,5.8169121742248535,configs/FGMRES.json
635,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,5000,5,0.23628171519494154,0.87162,16.050938606262207,configs/FGMRES.json
636,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,5000,5,0.2370307344559262,0.86682,15.849691152572632,configs/FGMRES.json
637,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,5000,5,0.23648597566224078,0.86906,15.337634801864624,configs/FGMRES.json
638,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,5000,5,0.23681082335325265,0.86942,15.884186267852783,configs/FGMRES.json
639,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,5000,5,0.23700918036856625,0.86826,15.82306170463562,configs/FGMRES.json
640,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10000,5,0.19497525430792637,0.88646,27.132572650909424,configs/FGMRES.json
641,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10000,5,0.19391345181220584,0.8903,28.238513946533203,configs/FGMRES.json
642,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10000,5,0.19461849116256308,0.88942,28.204820156097412,configs/FGMRES.json
643,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10000,5,0.19497175169366734,0.88616,28.129482746124268,configs/FGMRES.json
644,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10000,5,0.1940321632703555,0.89024,28.161720752716064,configs/FGMRES.json
645,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100000,5,0.05867764928725555,0.97182,251.9257254600525,configs/FGMRES.json
646,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100000,5,0.058540667912438726,0.97198,250.52493834495544,configs/FGMRES.json
647,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100000,5,0.05853688760030641,0.97102,241.0160949230194,configs/FGMRES.json
648,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100000,5,0.058013739586996224,0.97154,251.01219582557678,configs/FGMRES.json
649,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100000,5,0.058447850850367876,0.97134,250.73810839653015,configs/FGMRES.json
650,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10,7,0.2941479803234368,0.33944,3.9530110359191895,configs/FGMRES.json
651,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10,7,0.29416296324904195,0.34364,3.966501474380493,configs/FGMRES.json
652,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10,7,0.2941724213471594,0.31828,4.061101675033569,configs/FGMRES.json
653,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10,7,0.2941686209515081,0.41532,3.92956280708313,configs/FGMRES.json
654,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10,7,0.2941865994189302,0.3737,3.9857518672943115,configs/FGMRES.json
655,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,25,7,0.29391312428601213,0.46226,3.9969356060028076,configs/FGMRES.json
656,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,25,7,0.29393618358994145,0.4024,4.023136615753174,configs/FGMRES.json
657,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,25,7,0.2939187394607952,0.3729,4.01471471786499,configs/FGMRES.json
658,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,25,7,0.29386774602233967,0.41508,3.99145245552063,configs/FGMRES.json
659,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,25,7,0.29394187686289874,0.4263,4.014151096343994,configs/FGMRES.json
660,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,50,7,0.2935864215560423,0.45494,4.023821592330933,configs/FGMRES.json
661,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,50,7,0.2934586598669583,0.48304,4.002321720123291,configs/FGMRES.json
662,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,50,7,0.2935897518633301,0.45638,4.049413204193115,configs/FGMRES.json
663,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,50,7,0.29355749515826624,0.4609,4.196299314498901,configs/FGMRES.json
664,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,50,7,0.2935627398514197,0.4815,4.082408666610718,configs/FGMRES.json
665,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100,7,0.2925829358820717,0.54118,4.251710891723633,configs/FGMRES.json
666,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100,7,0.2925665151368745,0.55002,4.194623708724976,configs/FGMRES.json
667,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100,7,0.292606199468885,0.5388,4.100423336029053,configs/FGMRES.json
668,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100,7,0.29256754981557115,0.51386,4.1217942237854,configs/FGMRES.json
669,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100,7,0.2926341017373747,0.55082,4.172606706619263,configs/FGMRES.json
670,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,250,7,0.2898771168314329,0.65586,4.63197660446167,configs/FGMRES.json
671,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,250,7,0.29014092672868075,0.65024,4.524862051010132,configs/FGMRES.json
672,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,250,7,0.2902951079162829,0.63214,4.558120965957642,configs/FGMRES.json
673,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,250,7,0.29000318448498064,0.67802,4.667041301727295,configs/FGMRES.json
674,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,250,7,0.29015096313386124,0.66848,4.557098865509033,configs/FGMRES.json
675,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,500,7,0.28562289425838977,0.75082,5.141406059265137,configs/FGMRES.json
676,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,500,7,0.2860558433330193,0.7324,5.235578536987305,configs/FGMRES.json
677,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,500,7,0.286151061165992,0.72742,4.616750955581665,configs/FGMRES.json
678,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,500,7,0.286006387816819,0.73874,5.4064929485321045,configs/FGMRES.json
679,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,500,7,0.28611266537272145,0.73438,5.213609933853149,configs/FGMRES.json
680,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,1000,7,0.2775478960999273,0.80888,6.652570724487305,configs/FGMRES.json
681,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,1000,7,0.2778199203292484,0.80286,6.564903020858765,configs/FGMRES.json
682,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,1000,7,0.2776311210333682,0.80832,6.516301393508911,configs/FGMRES.json
683,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,1000,7,0.2775265806227745,0.81122,6.52962851524353,configs/FGMRES.json
684,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,1000,7,0.27734125329552106,0.80094,6.501512289047241,configs/FGMRES.json
685,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,5000,7,0.22331989000034852,0.87752,16.2978355884552,configs/FGMRES.json
686,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,5000,7,0.22386835511582248,0.87576,16.846896409988403,configs/FGMRES.json
687,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,5000,7,0.22340014239698108,0.87828,16.978510856628418,configs/FGMRES.json
688,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,5000,7,0.22334317501220952,0.87566,16.937350749969482,configs/FGMRES.json
689,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,5000,7,0.22325884180743633,0.87842,17.040752172470093,configs/FGMRES.json
690,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10000,7,0.17874355297242112,0.89302,29.951724767684937,configs/FGMRES.json
691,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10000,7,0.17744546639101386,0.89448,29.91481852531433,configs/FGMRES.json
692,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10000,7,0.17727080892318264,0.89248,29.71184730529785,configs/FGMRES.json
693,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10000,7,0.17778988494871045,0.8905,30.016733169555664,configs/FGMRES.json
694,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10000,7,0.17816460638913006,0.8917,30.11713433265686,configs/FGMRES.json
695,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100000,7,0.05751557385336362,0.97256,265.7052311897278,configs/FGMRES.json
696,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100000,7,0.05706419861040425,0.97354,265.0610988140106,configs/FGMRES.json
697,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100000,7,0.05659379050958637,0.97314,265.3344979286194,configs/FGMRES.json
698,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100000,7,0.057572063646789594,0.97202,265.4733576774597,configs/FGMRES.json
699,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100000,7,0.05874841990500229,0.97134,264.783362865448,configs/FGMRES.json
700,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10,10,0.2941486287410037,0.39408,4.397127628326416,configs/FGMRES.json
701,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10,10,0.2941434013705253,0.32366,4.435878753662109,configs/FGMRES.json
702,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10,10,0.29409024721764954,0.4005,4.4434614181518555,configs/FGMRES.json
703,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10,10,0.29410026826529817,0.33538,4.5088324546813965,configs/FGMRES.json
704,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,10,10,0.29416350432628696,0.42938,4.4889819622039795,configs/FGMRES.json
705,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,25,10,0.29376028271189075,0.48396,4.472580194473267,configs/FGMRES.json
706,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,25,10,0.2937197822138692,0.48092,4.409071445465088,configs/FGMRES.json
707,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,25,10,0.29375700745885475,0.50718,4.491419315338135,configs/FGMRES.json
708,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,25,10,0.29378962957060606,0.4482,4.479006290435791,configs/FGMRES.json
709,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,25,10,0.29379684665805705,0.43572,4.441643476486206,configs/FGMRES.json
710,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,50,10,0.2932621734137105,0.52156,4.547731161117554,configs/FGMRES.json
711,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,50,10,0.2931944744503892,0.55118,4.445436716079712,configs/FGMRES.json
712,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,50,10,0.2932019700831948,0.51058,4.42986798286438,configs/FGMRES.json
713,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,50,10,0.2933333919720324,0.51372,4.535501718521118,configs/FGMRES.json
714,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,50,10,0.2932551190662156,0.54272,4.476609706878662,configs/FGMRES.json
715,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100,10,0.29236097644535136,0.59956,4.714703321456909,configs/FGMRES.json
716,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100,10,0.29220513163213774,0.62658,4.591833114624023,configs/FGMRES.json
717,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100,10,0.2922664209296071,0.61326,4.619577884674072,configs/FGMRES.json
718,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100,10,0.29210754569363884,0.65652,4.580043792724609,configs/FGMRES.json
719,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,100,10,0.2924048992482827,0.59522,4.724577188491821,configs/FGMRES.json
720,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,250,10,0.28896047722642393,0.72754,5.126732110977173,configs/FGMRES.json
721,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,250,10,0.2888922914415512,0.73752,5.008941411972046,configs/FGMRES.json
722,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,250,10,0.28912989285865054,0.72234,4.967588424682617,configs/FGMRES.json
723,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,250,10,0.2890636355099091,0.7007,5.039031267166138,configs/FGMRES.json
724,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,250,10,0.2891109945467171,0.73668,4.95709228515625,configs/FGMRES.json
725,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,500,10,0.28351859325835443,0.7911,5.702796220779419,configs/FGMRES.json
726,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,500,10,0.28350779053829117,0.7787,5.731287479400635,configs/FGMRES.json
727,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,500,10,0.2841172086625513,0.77656,5.628090858459473,configs/FGMRES.json
728,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,500,10,0.2837952535466002,0.7857,5.653556823730469,configs/FGMRES.json
729,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,500,10,0.2835140109737656,0.77644,5.689227819442749,configs/FGMRES.json
730,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,1000,10,0.2737861226642423,0.83668,6.985886096954346,configs/FGMRES.json
731,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,1000,10,0.27399902838061874,0.82934,7.012698411941528,configs/FGMRES.json
732,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,1000,10,0.2735947410480004,0.82616,7.0321385860443115,configs/FGMRES.json
733,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.001,1000,10,0.2741282078569072,0.82858,7.085253000259399,configs/FGMRES.json
